YEAR,HOUR,ROAD_CLASS,CLASS_INT,DISTRICT,DISTRICT_INT,DIVISION,VISIBILITY,VISIBILITY_INT,LIGHT,LIGHT_INT,RDSFCOND,RDSFCOND_INT,ACCLASS,ACCLAS_INT,INJURY,INJURY_INT,VEHTYPE,VEHTYPE_INT,HOOD_ID
2015,16,Collector,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,129
2015,16,Collector,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,129
2015,16,Collector,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,129
2015,16,Collector,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,129
2015,11,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Truck - Closed (Blazer, etc)",3,137
2015,11,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,137
2015,16,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,131
2015,16,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,Truck-Tractor,3,131
2015,18,Major Arterial,1,North York,2,33,Snow,6,"Dark, artificial",4,Wet,2,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,47
2015,18,Major Arterial,1,North York,2,33,Snow,6,"Dark, artificial",4,Wet,2,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,47
2015,18,Major Arterial,1,North York,2,33,Snow,6,"Dark, artificial",4,Wet,2,Non-Fatal Injury,2,Minimal,4,<Null>,0,47
2015,18,Major Arterial,1,North York,2,33,Snow,6,"Dark, artificial",4,Wet,2,Non-Fatal Injury,2,Major,2,<Null>,0,47
2015,19,Minor Arterial,2,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,21
2015,19,Minor Arterial,2,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Fatal,1,<Null>,0,21
2015,6,Minor Arterial,2,Toronto and East York,4,54,Clear,1,"Dawn, artificial",2,Wet,2,Fatal,1,Fatal,1,<Null>,0,59
2015,6,Minor Arterial,2,Toronto and East York,4,54,Clear,1,"Dawn, artificial",2,Wet,2,Fatal,1,None,0,"Automobile, Station Wagon",1,59
2015,8,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,119
2015,8,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,119
2015,8,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,119
2016,2,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,17
2016,2,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,17
2016,8,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,137
2016,8,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,137
2016,8,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Delivery Van,1,137
2016,8,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,137
2016,19,Minor Arterial,2,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,84
2016,6,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,Municipal Transit Bus (TTC),4,117
2016,19,Minor Arterial,2,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,84
2016,0,Major Arterial,1,Toronto and East York,4,14,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2016,3,Major Arterial,1,Toronto and East York,4,52,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,76
2016,1,Minor Arterial,2,Scarborough,3,42,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,131
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,Tow Truck,3,31
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,31
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,31
2015,22,Major Arterial,1,North York,2,53,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,99
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,31
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,31
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,31
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,31
2016,14,Major Arterial,1,North York,2,"32,13",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,31
2016,21,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,14
2016,21,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,14
2016,21,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,14
2016,21,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,14
2016,21,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,14
2016,15,Minor Arterial,2,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,119
2016,15,Minor Arterial,2,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,119
2016,18,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,18
2016,18,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Motorcycle,2,18
2016,18,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,18
2016,18,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,18
2016,18,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,18
2016,19,Minor Arterial,2,Toronto and East York,4,52,Clear,1,"Dusk, artificial",3,Wet,2,Non-Fatal Injury,2,Major,2,Motorcycle,2,77
2016,19,Minor Arterial,2,Toronto and East York,4,52,Clear,1,"Dusk, artificial",3,Wet,2,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2016,14,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,124
2016,14,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Fatal,1,Minor,3,"Automobile, Station Wagon",1,124
2016,14,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,124
2016,14,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Fatal,1,Minor,3,<Null>,0,124
2016,14,Major Arterial,1,Scarborough,3,41,Clear,1,Daylight,1,Dry,1,Fatal,1,Minimal,4,<Null>,0,124
2016,10,<Null>,0,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,57
2016,8,Major Arterial,1,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2016,8,Major Arterial,1,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,77
2016,10,Collector,1,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Passenger Van,1,75
2016,10,Collector,1,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,75
2016,22,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,16
2016,22,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,16
2016,22,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,16
2016,12,Collector,1,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,77
2016,12,Collector,1,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2016,14,Minor Arterial,2,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,77
2016,14,Minor Arterial,2,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,77
2016,14,Minor Arterial,2,Toronto and East York,4,52,Clear,1,Daylight,1,Dry,1,Fatal,1,Minimal,4,<Null>,0,77
2016,0,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Fatal,1,<Null>,0,127
2016,0,Major Arterial,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Minor,3,"Automobile, Station Wagon",1,127
2016,12,Major Arterial,1,Toronto and East York,4,"51,52",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,75
2016,12,Major Arterial,1,Toronto and East York,4,"51,52",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Pick Up Truck,1,75
2016,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,51
2016,16,Major Arterial,1,North York,2,32,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,51
2016,3,Minor Arterial,2,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,Fatal,1,<Null>,0,120
2016,3,Minor Arterial,2,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,120
2016,8,Major Arterial,1,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Bus (Other) (Go Bus, Gray Coach)",4,92
2016,8,Major Arterial,1,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,92
2016,17,Minor Arterial,2,North York,2,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,108
2016,17,Minor Arterial,2,North York,2,13,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,108
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,119
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,119
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,119
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,119
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,119
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,119
2016,0,Major Arterial,1,Scarborough,3,41,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,119
2016,9,Major Arterial,1,Scarborough,3,"41,43",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,138
2016,9,Major Arterial,1,Scarborough,3,"41,43",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,138
2016,13,Local,3,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,132
2016,13,Local,3,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,132
2016,16,Local,3,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,137
2016,16,Local,3,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,137
2016,20,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,25
2016,20,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,25
2016,6,Local,3,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,109
2016,6,Local,3,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,Delivery Van,1,109
2016,6,Local,3,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,<Null>,0,109
2016,6,Local,3,Toronto and East York,4,13,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,<Null>,0,109
2016,13,Major Arterial,1,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,52
2016,13,Major Arterial,1,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,52
2016,23,Collector,1,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,26
2016,23,Collector,1,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,26
2016,23,Collector,1,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,26
2016,19,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Truck - Closed (Blazer, etc)",3,14
2016,19,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,14
2016,7,Major Arterial,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,14
2016,14,Minor Arterial,2,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,11
2016,14,Minor Arterial,2,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,11
2016,13,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,130
2016,13,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,130
2016,13,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,130
2016,13,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,130
2016,19,Major Arterial,1,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,87
2016,19,Major Arterial,1,Toronto and East York,4,11,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,87
2016,17,Major Arterial,1,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,53
2016,17,Major Arterial,1,North York,2,33,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,53
2016,19,Collector,1,Etobicoke York,1,12,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,111
2016,19,Collector,1,Etobicoke York,1,12,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Pick Up Truck,1,111
2016,20,Major Arterial,1,Etobicoke York,1,23,Clear,1,"Dusk, artificial",3,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,1
2016,20,Major Arterial,1,North York,2,32,Rain,5,"Dark, artificial",4,Wet,2,Fatal,1,Fatal,1,<Null>,0,39
2016,11,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,26
2015,20,Major Arterial,1,North York,2,"33,32",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,52
2015,3,Major Arterial,1,Scarborough,3,42,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,117
2016,3,Major Arterial,1,Toronto and East York,4,52,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,76
2015,6,Major Arterial,1,Toronto and East York,4,13,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,93
2016,11,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Truck - Closed (Blazer, etc)",3,26
2016,17,Major Arterial,1,Toronto and East York,4,"51,52",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,77
2015,3,Major Arterial,1,Scarborough,3,42,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,117
2016,0,Major Arterial,1,Toronto and East York,4,14,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,77
2016,6,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,Major,2,<Null>,0,117
2016,20,Major Arterial,1,North York,2,32,Rain,5,"Dark, artificial",4,Wet,2,Fatal,1,None,0,"Automobile, Station Wagon",1,39
2015,20,Major Arterial,1,North York,2,"33,32",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,52
2015,6,Major Arterial,1,Toronto and East York,4,13,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,93
2016,4,Major Arterial,1,Toronto and East York,4,"55,51",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,77
2016,2,Major Arterial,1,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,27
2016,2,Major Arterial,1,Etobicoke York,1,31,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,27
2016,18,Minor Arterial,2,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,77
2016,18,Minor Arterial,2,Toronto and East York,4,51,Clear,1,Daylight,1,Dry,1,Fatal,1,Major,2,"Automobile, Station Wagon",1,77
2016,20,Major Arterial,1,Etobicoke York,1,23,Clear,1,"Dusk, artificial",3,Dry,1,Fatal,1,None,0,Passenger Van,1,4
2016,20,Major Arterial,1,Etobicoke York,1,23,Clear,1,"Dusk, artificial",3,Dry,1,Fatal,1,Fatal,1,<Null>,0,4
2016,11,Major Arterial,1,Etobicoke York,1,23,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,<Null>,0,3
2016,3,Major Arterial,1,Toronto and East York,4,52,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minimal,4,<Null>,0,76
2016,11,Major Arterial,1,Etobicoke York,1,23,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,3
2016,12,Major Arterial,1,Toronto and East York,4,14,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,Bicycle,2,93
2016,12,Major Arterial,1,Toronto and East York,4,14,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,<Null>,0,93
2016,12,Major Arterial,1,Toronto and East York,4,14,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,<Null>,0,93
2016,20,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,139
2016,20,Major Arterial,1,Scarborough,3,43,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,139
2016,18,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,Motorcycle,2,128
2016,18,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Fatal,1,None,0,"Automobile, Station Wagon",1,128
2016,23,Major Arterial,1,North York,2,"54,33",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,43
2016,23,Major Arterial,1,North York,2,"54,33",Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,43
2016,6,Major Arterial,1,Etobicoke York,1,23,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,1
2016,6,Major Arterial,1,Etobicoke York,1,23,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,1
2016,23,Collector,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,140
2016,23,Collector,1,Scarborough,3,43,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,140
2016,9,Major Arterial,1,Toronto and East York,4,"53,51",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,"Automobile, Station Wagon",1,75
2016,9,Major Arterial,1,Toronto and East York,4,"53,51",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,75
2016,9,Major Arterial,1,Toronto and East York,4,"53,51",Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,75
2016,20,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,117
2016,20,Major Arterial,1,Scarborough,3,42,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,117
2016,22,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,17
2016,22,Major Arterial,1,Etobicoke York,1,22,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,17
2016,0,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,73
2016,0,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,73
2016,0,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,73
2016,0,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,<Null>,0,73
2016,0,Major Arterial,1,Toronto and East York,4,51,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,<Null>,0,73
2016,9,Major Arterial,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,100
2016,9,Major Arterial,1,Toronto and East York,4,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,100
2016,12,Major Arterial,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Bicycle,2,58
2016,12,Major Arterial,1,Toronto and East York,4,54,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,Passenger Van,1,58
2016,17,Collector,1,Etobicoke York,1,22,Clear,1,Daylight,1,Dry,1,Fatal,1,Fatal,1,"Automobile, Station Wagon",1,18
2016,14,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,26
2016,14,Major Arterial,1,Etobicoke York,1,31,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,26
2016,20,Major Arterial,1,North York,2,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Major,2,"Automobile, Station Wagon",1,56
2016,20,Major Arterial,1,North York,2,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minimal,4,"Automobile, Station Wagon",1,56
2016,20,Major Arterial,1,North York,2,53,Clear,1,Daylight,1,Dry,1,Non-Fatal Injury,2,Minor,3,<Null>,0,56
2016,22,Major Arterial,1,Toronto and East York,4,52,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,None,0,"Automobile, Station Wagon",1,76
2016,22,Major Arterial,1,Toronto and East York,4,52,Clear,1,"Dark, artificial",4,Dry,1,Non-Fatal Injury,2,Major,2,Motorcycle,2,76
